# Appendix 1 of Holdaway et al. 2016 Design of New Zealand's grid -based plot network (Landcare Research contract report),,,,,,,,,,,
# Updated 19 July 2016,,,,,,,,,,,
# Static Master Data for national 8km plot grid,,,,,,,,,,,
# Created by Robert Holdaway 20th April 2016,,,,,,,,,,,
# Column A = plotID,,,,,,,,,,,
"# Columns F-K = ideal gird-based plot location, in NZTM, NZMG and WGS84",,,,,,,,,,,
# Columns B & C = ideal randomised year of measurement for a 5 year measurement cycle for all plots,,,,,,,,,,,
# Columns D & E = ideal randomised year of measurement for a 10 year measurement cycle for all plots,,,,,,,,,,,
"# Column L = regional boundaries based on the New Zealand 2016 12 mile high definition spatial layer, downloaded from Statistics New Zealand on 14 April 2016",,,,,,,,,,,
#,,,,,,,,,,,
PlotID,cycle.year,cycle.code,cycle.year.10yr,cycle.code.10yr,NZMG_Northing,NZMG_Easting,WGS84_Lat,WGS84_Long,NZTM_Northing,NZTM_Easting,Region
BE110,2017,4,2020,7,5917074,2424051,-41.94860241,171.9634594,5355410.85,1514086.616,West Coast Region
BE111,2016,3,2019,6,5909074,2424051,-42.02061898,171.9622731,5347413.625,1514085.183,West Coast Region
BE112,2016,3,2019,6,5901074,2424051,-42.09263527,171.9610831,5339416.327,1514083.792,West Coast Region
BE113,2016,3,2019,6,5893074,2424051,-42.16465157,171.9598883,5331418.923,1514082.362,West Coast Region
BE114,2016,3,2019,6,5885074,2424051,-42.2366676,171.9586894,5323421.446,1514080.959,West Coast Region
BE115,2016,3,2019,6,5877074,2424051,-42.30868331,171.9574866,5315423.902,1514079.592,West Coast Region
BE116,2015,2,2016,3,5869074,2424051,-42.38069867,171.9562797,5307426.292,1514078.258,West Coast Region
BE117,2014,1,2014,1,5861074,2424051,-42.45271367,171.9550691,5299428.619,1514076.975,West Coast Region
BE118,2015,2,2016,3,5853074,2424051,-42.52472828,171.9538548,5291430.887,1514075.75,West Coast Region
BE119,2017,4,2021,8,5845074,2424051,-42.59674247,171.9526367,5283433.097,1514074.587,West Coast Region
BE120,2017,4,2020,7,5837074,2424051,-42.66875625,171.951415,5275435.25,1514073.488,Canterbury Region
BE121,2018,5,2022,9,5829074,2424051,-42.74076952,171.9501898,5267437.357,1514072.467,Canterbury Region
BE122,2017,4,2021,8,5821074,2424051,-42.81278219,171.948961,5259439.427,1514071.527,Canterbury Region
BE123,2017,4,2021,8,5813074,2424051,-42.88479408,171.9477286,5251441.48,1514070.657,Canterbury Region
BE124,2018,5,2022,9,5805074,2424051,-42.95680523,171.9464928,5243443.513,1514069.884,Canterbury Region
BE125,2017,4,2020,7,5797074,2424051,-43.02881568,171.945254,5235445.52,1514069.236,Canterbury Region
BE126,2015,2,2016,3,5789074,2424051,-43.10082544,171.9440124,5227447.502,1514068.728,Canterbury Region
BE127,2016,3,2019,6,5781074,2424051,-43.17283435,171.9427678,5219449.476,1514068.352,Canterbury Region
BE128,2015,2,2017,4,5773074,2424051,-43.24484234,171.9415204,5211451.449,1514068.122,Canterbury Region
BE129,2017,4,2020,7,5765074,2424051,-43.31684943,171.9402703,5203453.422,1514068.044,Canterbury Region
BE130,2014,1,2014,1,5757074,2424051,-43.38885563,171.9390175,5195455.389,1514068.123,Canterbury Region
BE131,2017,4,2020,7,5749074,2424051,-43.46086099,171.9377622,5187457.348,1514068.374,Canterbury Region
BE132,2015,2,2016,3,5741074,2424051,-43.53286525,171.9365044,5179459.327,1514068.802,Canterbury Region
BE133,2017,4,2021,8,5733074,2424051,-43.60486831,171.9352443,5171461.337,1514069.414,Canterbury Region
BE134,2017,4,2021,8,5725074,2424051,-43.6768701,171.9339818,5163463.386,1514070.221,Canterbury Region
BE135,2017,4,2021,8,5717074,2424051,-43.74887061,171.9327172,5155465.476,1514071.229,Canterbury Region
BE136,2016,3,2018,5,5709074,2424051,-43.82086983,171.9314503,5147467.607,1514072.438,Canterbury Region
BE137,2015,2,2017,4,5701074,2424051,-43.89286774,171.9301813,5139469.783,1514073.849,Canterbury Region
BE138,2016,3,2019,6,5693074,2424051,-43.96486418,171.9289099,5131472.019,1514075.456,Canterbury Region
BF103,2018,5,2022,9,5973074,2432051,-41.44530903,172.067363,5411387.784,1522093.645,West Coast Region
BF104,2017,4,2021,8,5965074,2432051,-41.51732903,172.0663143,5403391.134,1522092.355,West Coast Region
BF105,2014,1,2014,1,5957074,2432051,-41.58934898,172.0652612,5395394.386,1522091.017,West Coast Region
BF106,2016,3,2018,5,5949074,2432051,-41.66136888,172.0642036,5387397.539,1522089.627,West Coast Region
BF107,2016,3,2019,6,5941074,2432051,-41.73338861,172.0631418,5379400.609,1522088.201,West Coast Region
BF108,2014,1,2014,1,5933074,2432051,-41.8054081,172.0620758,5371403.6,1522086.747,West Coast Region
BF109,2015,2,2017,4,5925074,2432051,-41.87742733,172.0610056,5363406.518,1522085.268,West Coast Region
BF110,2017,4,2021,8,5917074,2432051,-41.94944627,172.0599321,5355409.366,1522083.845,Tasman Region
BF111,2014,1,2014,1,5909074,2432051,-42.02146491,172.0588553,5347412.145,1522082.461,West Coast Region
BF112,2016,3,2018,5,5901074,2432051,-42.09348322,172.0577749,5339414.857,1522081.111,West Coast Region
BF113,2018,5,2023,10,5893074,2432051,-42.1655014,172.0566906,5331417.48,1522079.761,West Coast Region
BF114,2018,5,2022,9,5885074,2432051,-42.23751923,172.0556026,5323420.039,1522078.436,West Coast Region
BF115,2018,5,2022,9,5877074,2432051,-42.30953666,172.054511,5315422.539,1522077.137,West Coast Region
BF116,2018,5,2022,9,5869074,2432051,-42.38155367,172.0534154,5307424.983,1522075.845,West Coast Region
BF117,2018,5,2023,10,5861074,2432051,-42.45357025,172.0523164,5299427.372,1522074.599,West Coast Region
BF118,2015,2,2016,3,5853074,2432051,-42.52558636,172.0512141,5291429.71,1522073.407,West Coast Region
BF119,2015,2,2016,3,5845074,2432051,-42.59760199,172.0501084,5283431.999,1522072.275,West Coast Region
BF120,2016,3,2019,6,5837074,2432051,-42.66961711,172.0489994,5275434.241,1522071.205,Canterbury Region
BF121,2015,2,2016,3,5829074,2432051,-42.74163165,172.0478874,5267436.445,1522070.211,Canterbury Region
BF122,2016,3,2018,5,5821074,2432051,-42.81364554,172.0467722,5259438.619,1522069.299,Canterbury Region
BF123,2018,5,2023,10,5813074,2432051,-42.88565867,172.0456539,5251440.774,1522068.466,Canterbury Region
BF124,2018,5,2022,9,5805074,2432051,-42.95767103,172.0445327,5243442.912,1522067.73,Canterbury Region
BF125,2014,1,2015,2,5797074,2432051,-43.02968261,172.0434088,5235445.035,1522067.113,Canterbury Region
BF126,2018,5,2022,9,5789074,2432051,-43.10169338,172.0422824,5227447.146,1522066.628,Canterbury Region
BF127,2015,2,2017,4,5781074,2432051,-43.17370323,172.0411534,5219449.257,1522066.269,Canterbury Region
BF128,2017,4,2020,7,5773074,2432051,-43.24571204,172.0400219,5211451.381,1522066.05,Canterbury Region
BF129,2016,3,2018,5,5765074,2432051,-43.31771987,172.0388881,5203453.512,1522065.977,Canterbury Region
BF130,2018,5,2023,10,5757074,2432051,-43.38972682,172.037752,5195455.639,1522066.059,Canterbury Region
BF131,2015,2,2016,3,5749074,2432051,-43.46173302,172.0366138,5187457.747,1522066.314,Canterbury Region
BF132,2017,4,2020,7,5741074,2432051,-43.53373807,172.0354735,5179459.881,1522066.738,Canterbury Region
BF133,2015,2,2016,3,5733074,2432051,-43.60574185,172.0343311,5171462.055,1522067.336,Canterbury Region
BF134,2014,1,2015,2,5725074,2432051,-43.67774429,172.0331867,5163464.275,1522068.116,Canterbury Region
BF135,2016,3,2018,5,5717074,2432051,-43.74974531,172.0320404,5155466.552,1522069.08,Canterbury Region
BF136,2016,3,2019,6,5709074,2432051,-43.82174494,172.0308921,5147468.881,1522070.232,Canterbury Region
BF137,2014,1,2015,2,5701074,2432051,-43.89374318,172.029742,5139471.264,1522071.579,Canterbury Region
BG100,2016,3,2018,5,5997074,2440051,-41.22999007,172.1658816,5435375.958,1530093.449,West Coast Region
BG101,2018,5,2022,9,5989074,2440051,-41.30201218,172.1649528,5427379.59,1530092.468,West Coast Region
BG102,2014,1,2014,1,5981074,2440051,-41.37403429,172.1640197,5419383.12,1530091.418,West Coast Region
BG103,2018,5,2023,10,5973074,2440051,-41.44605655,172.1630823,5411386.529,1530090.285,West Coast Region
BG104,2017,4,2020,7,5965074,2440051,-41.51807883,172.1621407,5403389.834,1530089.086,West Coast Region
BG105,2016,3,2019,6,5957074,2440051,-41.590101,172.1611951,5395393.048,1530087.839,West Coast Region
BG106,2014,1,2014,1,5949074,2440051,-41.66212304,172.1602454,5387396.173,1530086.539,West Coast Region
BG107,2016,3,2018,5,5941074,2440051,-41.73414484,172.1592918,5379399.223,1530085.2,Tasman Region
BG108,2016,3,2019,6,5933074,2440051,-41.80616635,172.1583343,5371402.201,1530083.828,Tasman Region
BG109,2016,3,2018,5,5925074,2440051,-41.87818751,172.157373,5363405.115,1530082.427,Tasman Region
BG110,2014,1,2014,1,5917074,2440051,-41.95020838,172.1564087,5355407.959,1530081.061,Tasman Region
BG111,2014,1,2014,1,5909074,2440051,-42.02222891,172.1554411,5347410.739,1530079.722,Tasman Region
BG112,2015,2,2016,3,5901074,2440051,-42.09424908,172.1544703,5339413.456,1530078.406,Tasman Region
BG113,2018,5,2023,10,5893074,2440051,-42.16626896,172.1534964,5331416.102,1530077.125,West Coast Region
BG114,2014,1,2014,1,5885074,2440051,-42.23828842,172.1525192,5323418.694,1530075.865,West Coast Region
BG115,2017,4,2021,8,5877074,2440051,-42.3103074,172.1515386,5315421.235,1530074.624,West Coast Region
BG116,2014,1,2015,2,5869074,2440051,-42.3823259,172.1505543,5307423.727,1530073.37,West Coast Region
BG117,2017,4,2021,8,5861074,2440051,-42.45434389,172.149567,5299426.173,1530072.159,West Coast Region
BG118,2017,4,2021,8,5853074,2440051,-42.52636134,172.1485766,5291428.577,1530070.996,West Coast Region
BG119,2018,5,2022,9,5845074,2440051,-42.59837822,172.1475832,5283430.941,1530069.888,Canterbury Region
BG120,2016,3,2019,6,5837074,2440051,-42.67039452,172.146587,5275433.267,1530068.842,Canterbury Region
BG121,2016,3,2019,6,5829074,2440051,-42.74241017,172.145588,5267435.564,1530067.869,Canterbury Region
BG122,2017,4,2020,7,5821074,2440051,-42.81442512,172.1445863,5259437.836,1530066.977,Canterbury Region
BG123,2014,1,2015,2,5813074,2440051,-42.88643933,172.1435821,5251440.087,1530066.172,Canterbury Region
BG124,2015,2,2017,4,5805074,2440051,-42.95845274,172.1425753,5243442.326,1530065.464,Canterbury Region
BG125,2015,2,2016,3,5797074,2440051,-43.03046527,172.1415662,5235444.56,1530064.871,Canterbury Region
BG126,2016,3,2019,6,5789074,2440051,-43.10247688,172.1405549,5227446.795,1530064.4,Canterbury Region
BG127,2015,2,2017,4,5781074,2440051,-43.1744875,172.1395414,5219449.038,1530064.053,Canterbury Region
BG128,2016,3,2018,5,5773074,2440051,-43.24649695,172.1385258,5211451.309,1530063.837,Canterbury Region
BG129,2014,1,2014,1,5765074,2440051,-43.31850536,172.1375082,5203453.594,1530063.761,Canterbury Region
BG130,2014,1,2015,2,5757074,2440051,-43.39051289,172.1364887,5195455.875,1530063.838,Canterbury Region
BG131,2017,4,2021,8,5749074,2440051,-43.46251976,172.1354676,5187458.127,1530064.092,Canterbury Region
BG132,2016,3,2018,5,5741074,2440051,-43.53452542,172.1344447,5179460.412,1530064.505,Canterbury Region
BG133,2018,5,2022,9,5733074,2440051,-43.60652975,172.13342,5171462.745,1530065.081,Canterbury Region
BG134,2016,3,2019,6,5725074,2440051,-43.67853266,172.1323936,5163465.132,1530065.827,Canterbury Region
BG135,2017,4,2020,7,5717074,2440051,-43.75053404,172.1313655,5155467.589,1530066.743,Canterbury Region
BG136,2016,3,2018,5,5709074,2440051,-43.82253393,172.1303357,5147470.109,1530067.835,Canterbury Region
BG137,2016,3,2018,5,5701074,2440051,-43.89453233,172.1293045,5139472.693,1530069.111,Canterbury Region
BG95,2016,3,2018,5,6037074,2440051,-40.86987818,172.1704623,5475356.399,1530097.226,West Coast Region
BG96,2017,4,2021,8,6029074,2440051,-40.94190077,172.1695549,5467360.494,1530096.65,West Coast Region
BG97,2018,5,2022,9,6021074,2440051,-41.01392326,172.1686431,5459364.496,1530095.979,West Coast Region
BG98,2016,3,2019,6,6013074,2440051,-41.08594559,172.1677269,5451368.413,1530095.216,West Coast Region
BG99,2014,1,2015,2,6005074,2440051,-41.15796786,172.1668063,5443372.233,1530094.368,West Coast Region
BH100,2014,1,2015,2,5997074,2448051,-41.23065056,172.2612856,5435374.97,1538089.837,West Coast Region
BH101,2016,3,2019,6,5989074,2448051,-41.30267498,172.2604628,5427378.53,1538088.955,West Coast Region
BH102,2017,4,2021,8,5981074,2448051,-41.37469931,172.2596361,5419381.998,1538088,West Coast Region
BH103,2017,4,2021,8,5973074,2448051,-41.4467237,172.2588054,5411385.357,1538086.957,West Coast Region
BH104,2016,3,2018,5,5965074,2448051,-41.51874802,172.2579709,5403388.621,1538085.844,West Coast Region
BH105,2018,5,2022,9,5957074,2448051,-41.59077215,172.2571327,5395391.803,1538084.68,West Coast Region
BH106,2016,3,2019,6,5949074,2448051,-41.66279607,172.2562908,5387394.906,1538083.463,Tasman Region
BH107,2018,5,2023,10,5941074,2448051,-41.73481974,172.2554453,5379397.934,1538082.201,Tasman Region
BH108,2018,5,2022,9,5933074,2448051,-41.80684312,172.2545963,5371400.893,1538080.902,Tasman Region
BH109,2017,4,2021,8,5925074,2448051,-41.87886616,172.2537438,5363403.786,1538079.567,Tasman Region
BH110,2018,5,2023,10,5917074,2448051,-41.95088883,172.2528885,5355406.619,1538078.256,Tasman Region
BH111,2014,1,2014,1,5909074,2448051,-42.02291108,172.2520302,5347409.396,1538076.962,Tasman Region
BH112,2017,4,2021,8,5901074,2448051,-42.0949329,172.2511691,5339412.119,1538075.685,Tasman Region
BH113,2016,3,2019,6,5893074,2448051,-42.16695429,172.2503053,5331414.787,1538074.453,West Coast Region
BH114,2014,1,2015,2,5885074,2448051,-42.23897519,172.2494387,5323417.408,1538073.241,West Coast Region
BH115,2016,3,2018,5,5877074,2448051,-42.31099556,172.2485691,5315419.985,1538072.044,West Coast Region
BH116,2014,1,2014,1,5869074,2448051,-42.38301538,172.2476961,5307422.521,1538070.832,West Coast Region
BH117,2018,5,2022,9,5861074,2448051,-42.45503462,172.2468204,5299425.019,1538069.657,Canterbury Region
BH118,2016,3,2018,5,5853074,2448051,-42.52705323,172.2459419,5291427.484,1538068.523,Canterbury Region
BH119,2018,5,2022,9,5845074,2448051,-42.5990712,172.2450609,5283429.92,1538067.436,Canterbury Region
BH120,2015,2,2017,4,5837074,2448051,-42.67108852,172.2441773,5275432.325,1538066.407,Canterbury Region
BH121,2015,2,2016,3,5829074,2448051,-42.74310512,172.2432913,5267434.708,1538065.446,Canterbury Region
BH122,2018,5,2023,10,5821074,2448051,-42.81512097,172.2424031,5259437.072,1538064.565,Canterbury Region
BH123,2018,5,2023,10,5813074,2448051,-42.8871361,172.2415127,5251439.415,1538063.779,Canterbury Region
BH124,2018,5,2023,10,5805074,2448051,-42.95915039,172.2406203,5243441.749,1538063.091,Canterbury Region
BH125,2015,2,2016,3,5797074,2448051,-43.03116371,172.2397259,5235444.089,1538062.512,Canterbury Region
BH126,2018,5,2023,10,5789074,2448051,-43.10317599,172.2388297,5227446.444,1538062.05,Canterbury Region
BH127,2016,3,2019,6,5781074,2448051,-43.17518721,172.2379316,5219448.814,1538061.705,Canterbury Region
BH128,2017,4,2021,8,5773074,2448051,-43.24719713,172.2370318,5211451.226,1538061.483,Canterbury Region
BH129,2018,5,2022,9,5765074,2448051,-43.31920595,172.2361303,5203453.66,1538061.398,Canterbury Region
BH130,2015,2,2016,3,5757074,2448051,-43.39121388,172.2352273,5195456.092,1538061.461,Canterbury Region
BH131,2014,1,2015,2,5749074,2448051,-43.46322123,172.2343231,5187458.486,1538061.706,Canterbury Region
BH132,2017,4,2021,8,5741074,2448051,-43.53522731,172.2334175,5179460.92,1538062.1,Canterbury Region
BH133,2017,4,2020,7,5733074,2448051,-43.60723199,172.2325105,5171463.408,1538062.648,Canterbury Region
BH134,2016,3,2018,5,5725074,2448051,-43.67923519,172.231602,5163465.96,1538063.356,Canterbury Region
BH135,2018,5,2022,9,5717074,2448051,-43.75123676,172.2306921,5155468.591,1538064.219,Canterbury Region
BH136,2016,3,2019,6,5709074,2448051,-43.82323678,172.2297809,5147471.293,1538065.248,Canterbury Region
BH94,2018,5,2022,9,6045074,2448051,-40.79850084,172.2661397,5483351.81,1538093.399,Tasman Region
BH95,2016,3,2019,6,6037074,2448051,-40.87052616,172.2653409,5475355.885,1538093.048,West Coast Region
BH96,2015,2,2016,3,6029074,2448051,-40.94255136,172.2645379,5467359.872,1538092.596,West Coast Region
BH97,2018,5,2022,9,6021074,2448051,-41.01457641,172.2637309,5459363.772,1538092.047,West Coast Region
BH98,2018,5,2022,9,6013074,2448051,-41.08660125,172.2629198,5451367.594,1538091.396,West Coast Region
BH99,2015,2,2016,3,6005074,2448051,-41.15862597,172.2621046,5443371.325,1538090.654,West Coast Region
BI100,2018,5,2022,9,5997074,2456051,-41.23123117,172.3566933,5435374.076,1546086.296,West Coast Region
BI101,2016,3,2019,6,5989074,2456051,-41.30325776,172.3559765,5427377.558,1546085.503,West Coast Region
BI102,2014,1,2014,1,5981074,2456051,-41.37528416,172.3552562,5419380.958,1546084.634,West Coast Region
BI103,2018,5,2023,10,5973074,2456051,-41.44731049,172.3545321,5411384.264,1546083.673,West Coast Region
BI104,2017,4,2020,7,5965074,2456051,-41.51933664,172.3538045,5403387.487,1546082.639,Tasman Region
BI105,2016,3,2018,5,5957074,2456051,-41.59136253,172.3530737,5395390.638,1546081.552,Tasman Region
BI106,2017,4,2020,7,5949074,2456051,-41.66338813,172.3523395,5387393.719,1546080.41,Tasman Region
BI107,2014,1,2014,1,5941074,2456051,-41.73541348,172.3516021,5379396.726,1546079.217,Tasman Region
BI108,2018,5,2022,9,5933074,2456051,-41.80743856,172.3508614,5371399.66,1546077.98,Tasman Region
BI109,2018,5,2022,9,5925074,2456051,-41.87946337,172.3501176,5363402.522,1546076.701,Tasman Region
BI110,2018,5,2023,10,5917074,2456051,-41.95148767,172.3493712,5355405.339,1546075.439,Tasman Region
BI111,2017,4,2020,7,5909074,2456051,-42.02351147,172.3486223,5347408.109,1546074.187,Tasman Region
BI112,2015,2,2016,3,5901074,2456051,-42.09553476,172.3478708,5339410.835,1546072.949,Tasman Region
BI113,2015,2,2017,4,5893074,2456051,-42.16755747,172.3471171,5331413.523,1546071.753,Tasman Region
BI114,2014,1,2015,2,5885074,2456051,-42.23957963,172.3463609,5323416.17,1546070.575,Tasman Region
BI115,2016,3,2018,5,5877074,2456051,-42.31160121,172.3456021,5315418.781,1546069.413,West Coast Region
BI116,2014,1,2015,2,5869074,2456051,-42.3836222,172.3448404,5307421.355,1546068.242,West Coast Region
BI117,2015,2,2016,3,5861074,2456051,-42.45564251,172.3440763,5299423.901,1546067.1,Canterbury Region
BI118,2017,4,2021,8,5853074,2456051,-42.52766212,172.3433098,5291426.424,1546065.99,Canterbury Region
BI119,2016,3,2018,5,5845074,2456051,-42.599681,172.3425409,5283428.927,1546064.918,Canterbury Region
BI120,2014,1,2015,2,5837074,2456051,-42.67169916,172.3417699,5275431.406,1546063.899,Canterbury Region
BI121,2017,4,2021,8,5829074,2456051,-42.74371655,172.3409969,5267433.871,1546062.944,Canterbury Region
BI122,2018,5,2023,10,5821074,2456051,-42.81573316,172.340222,5259436.32,1546062.069,Canterbury Region
BI123,2015,2,2017,4,5813074,2456051,-42.88774904,172.3394455,5251438.75,1546061.294,Canterbury Region
BI124,2017,4,2021,8,5805074,2456051,-42.95976405,172.3386673,5243441.173,1546060.617,Canterbury Region
BI125,2016,3,2018,5,5797074,2456051,-43.03177799,172.3378876,5235443.615,1546060.044,Canterbury Region
BI126,2014,1,2014,1,5789074,2456051,-43.10379077,172.3371064,5227446.084,1546059.583,Canterbury Region
BI127,2017,4,2021,8,5781074,2456051,-43.17580242,172.3363236,5219448.577,1546059.233,Canterbury Region
BI128,2018,5,2023,10,5773074,2456051,-43.24781268,172.3355394,5211451.123,1546058.999,Canterbury Region
BI129,2014,1,2014,1,5765074,2456051,-43.31982177,172.3347539,5203453.697,1546058.895,Canterbury Region
BI130,2014,1,2014,1,5757074,2456051,-43.39182994,172.3339674,5195456.273,1546058.939,Canterbury Region
BI131,2015,2,2016,3,5749074,2456051,-43.46383757,172.3331801,5187458.807,1546059.165,Canterbury Region
BI132,2017,4,2021,8,5741074,2456051,-43.53584387,172.3323918,5179461.389,1546059.535,Canterbury Region
BI133,2016,3,2019,6,5733074,2456051,-43.6078487,172.3316022,5171464.032,1546060.048,Canterbury Region
BI134,2014,1,2015,2,5725074,2456051,-43.679852,172.3308117,5163466.744,1546060.712,Canterbury Region
BI135,2018,5,2022,9,5717074,2456051,-43.75185361,172.3300199,5155469.543,1546061.516,Canterbury Region
BI136,2018,5,2023,10,5709074,2456051,-43.82385362,172.3292271,5147472.418,1546062.477,Canterbury Region
BI93,2015,2,2017,4,6053074,2456051,-40.72703914,172.3616098,5491347.502,1546089.351,Tasman Region
BI94,2016,3,2019,6,6045074,2456051,-40.79906723,172.3609185,5483351.532,1546089.205,Tasman Region
BI95,2015,2,2016,3,6037074,2456051,-40.87109505,172.3602236,5475355.489,1546088.971,Tasman Region
BI96,2018,5,2023,10,6029074,2456051,-40.94312269,172.3595251,5467359.365,1546088.64,West Coast Region
BI97,2018,5,2023,10,6021074,2456051,-41.01515013,172.3588228,5459363.16,1546088.208,Tasman Region
BI98,2014,1,2015,2,6013074,2456051,-41.08717733,172.3581167,5451366.88,1546087.663,West Coast Region
